Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
0,mzspec:MSV000087523:peak/pos QE/19A.mzML:scan:2631,1,0.93,10,MSV000087523,NoID
0,mzspec:MSV000086131:ccms_peak/Food/Food-310518-34.mzML:scan:2664,1,0.93,10,MSV000086131,NoID
0,mzspec:MSV000087522:ccms_peak/pos/ECG_1_19A_BB7_01_56954.mzML:scan:2056,1,0.93,12,MSV000087522,NoID
0,mzspec:MSV000093618:peak/DDA_samples_triplicate_mzML/AL_3_DDA_2.mzML:scan:2351,1,0.93,11,MSV000093618,NoID
0,mzspec:MSV000088735:ccms_peak/Plate_02/IFXI25-D1-AV-STWK2.mzML:scan:1648,1,0.93,12,MSV000088735,NoID
0,mzspec:MSV000082049:peak/Plate_7/6_34.mzML:scan:2056,1,0.93,10,MSV000082049,NoID
0,mzspec:MSV000083004:ccms_peak/Bile_acid_gavage_experiment/PD5_11_BE8_01_16743.mzML:scan:2435,1,0.93,12,MSV000083004,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_11/28_30.mzML:scan:2028,1,0.93,11,MSV000082049,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_7/6_34.mzML:scan:2056,1,0.93,10,MSV000082049,NoID
0,mzspec:MSV000080629:ccms_peak/mzXML/Sample/189.mzXML:scan:2030,1,0.93,11,MSV000080629,NoID
0,mzspec:MSV000090950:peak/Data_mzML/P2_E9_136_T1.mzML:scan:2809,1,0.93,10,MSV000090950,NoID
0,mzspec:MSV000079134:updates/2016-11-21_negarg_3e021a74/peak/mzXML_Batch2_November2016/Data_Batch2_November2016/9_9_Fe_GF2_01_31026.mzXML:scan:2260,1,0.93,11,MSV000079134,NoID
0,mzspec:MSV000082049:peak/Plate_4/13_32.mzML:scan:2074,1,0.93,10,MSV000082049,NoID
0,mzspec:MSV000084681:ccms_peak/mzXML/Small intestine/LeuF3_SI_BB1_01_49966.mzML:scan:1226,1,0.93,11,MSV000084681,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:265864,1,0.93,11,MSV000091795,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:236095,1,0.93,10,MSV000091795,NoID
0,mzspec:MSV000082049:peak/Plate_11/28_30.mzML:scan:2028,1,0.93,11,MSV000082049,NoID
0,mzspec:MSV000081343:ccms_peak/mzXML/Ileum/EZ36.mzXML:scan:2060,1,0.93,10,MSV000081343,NoID
0,mzspec:MSV000090950:peak/Data_mzML/P2_F11_320_T1.mzML:scan:2774,1,0.93,9,MSV000090950,NoID
0,mzspec:MSV000090940:peak/Data_mzML/mrmst_fecal_04.mzML:scan:2851,1,0.93,10,MSV000090940,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_4/13_32.mzML:scan:2074,1,0.93,10,MSV000082049,NoID
0,mzspec:MSV000089459:ccms_peak/11_TR23_N.mzML:scan:2223,1,0.93,11,MSV000089459,NoID
0,mzspec:MSV000082049:peak/Plate_8/16_34.mzML:scan:2049,1,0.93,10,MSV000082049,NoID
0,mzspec:MSV000086131:ccms_peak/Food/Food-310518-18.mzML:scan:2598,1,0.93,10,MSV000086131,NoID
0,mzspec:MSV000081151:ccms_peak/mzXML_Files/Plate_1/HFD_C2_KO3.mzXML:scan:2140,1,0.93,11,MSV000081151,NoID
0,mzspec:MSV000085120:ccms_peak/Plate 8/BAX682_2x_BF11_01_24095.mzML:scan:1166,1,0.93,11,MSV000085120,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:178194,1,0.93,10,MSV000091795,NoID
0,mzspec:MSV000079134:updates/2016-11-21_negarg_3e021a74/peak/mzXML_Batch2_November2016/Data_Batch2_November2016/22_11_Fe_GD3_01_30992.mzXML:scan:2422,1,0.93,11,MSV000079134,NoID
0,mzspec:MSV000090950:peak/Data_mzML/P2_B9_129_T1.mzML:scan:2777,1,0.93,10,MSV000090950,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:410610,1,0.93,10,MSV000091795,NoID
0,mzspec:MSV000086178:peak/mzML/153.mzML:scan:2126,1,0.93,10,MSV000086178,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:367830,1,0.93,11,MSV000091795,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:328775,1,0.93,9,MSV000091795,NoID
0,mzspec:MSV000081343:ccms_peak/mzXML/Ileum/EZ320.mzXML:scan:2048,1,0.93,10,MSV000081343,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:329599,1,0.93,10,MSV000091795,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:420597,1,0.93,11,MSV000091795,NoID
0,mzspec:MSV000079134:updates/2016-11-21_negarg_3e021a74/peak/mzXML_Batch2_November2016/Data_Batch2_November2016/28_0_Fe_GE6_01_31013.mzXML:scan:2414,1,0.93,12,MSV000079134,NoID
0,mzspec:MSV000086178:ccms_peak/153.mzML:scan:2126,1,0.93,10,MSV000086178,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:427434,1,0.93,10,MSV000091795,NoID
0,mzspec:MSV000085120:ccms_peak/Plate21/BAX1768_2x_BB9_01_25873.mzML:scan:1162,1,0.93,12,MSV000085120,NoID
0,mzspec:MSV000086131:ccms_peak/Food/Food-310518-25.mzML:scan:2616,1,0.93,9,MSV000086131,NoID
0,mzspec:MSV000081343:ccms_peak/mzXML/Ileum/EZ32.mzXML:scan:2070,1,0.93,10,MSV000081343,NoID
0,mzspec:MSV000093073:peak/B2_QE2.mzML:scan:2152,1,0.93,11,MSV000093073,NoID
0,mzspec:MSV000094447:peak/AP_71.mzML:scan:3308,1,0.92,10,MSV000094447,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:430235,1,0.92,10,MSV000091795,NoID
0,mzspec:MSV000087942:ccms_peak/Plate_01_RAW/Tube_013.mzML:scan:1632,1,0.92,11,MSV000087942,NoID
0,mzspec:MSV000081343:ccms_peak/mzXML/Ileum/EZ522.mzXML:scan:2050,1,0.92,9,MSV000081343,NoID
0,mzspec:MSV000082221:ccms_peak/mzxml_files/samples/PLCL18816_RE5_01_28061.mzML:scan:1195,1,0.92,11,MSV000082221,NoID
0,mzspec:ST002338:RawData/mzXML_format/Pos/pos_15.mzXML:scan:6689,1,0.92,11,ST002338,NoID
0,mzspec:MSV000093184:peak/mzML/15108_2869_WT_VEHcontrol_male_4mo_fecal.mzML:scan:1706,1,0.92,11,MSV000093184,NoID
0,mzspec:MSV000080183:ccms_peak/AIR_6Weeks/31-F-12.mzXML:scan:2066,1,0.92,11,MSV000080183,NoID
0,mzspec:MSV000084783:peak/mzML/224.mzML:scan:3929,1,0.92,10,MSV000084783,NoID
0,mzspec:MSV000093230:peak/mzML/363192937.mzML:scan:2072,1,0.92,10,MSV000093230,NoID
0,mzspec:MSV000094447:peak/AP_76.mzML:scan:3327,1,0.92,10,MSV000094447,NoID
0,mzspec:MSV000083004:ccms_peak/Bile_acid_gavage_experiment/PD16_8_GH6_01_16890.mzML:scan:2402,1,0.92,11,MSV000083004,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84851_RE6_01_35483.mzML:scan:1310,1,0.92,10,MSV000083689,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_12/19_32.mzML:scan:2023,1,0.92,10,MSV000082049,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:430902,1,0.92,9,MSV000091795,NoID
0,mzspec:MSV000082049:peak/Plate_12/19_32.mzML:scan:2023,1,0.92,10,MSV000082049,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G84851_RE6_01_35483.mzML:scan:1310,1,0.92,10,MSV000083689,NoID
0,mzspec:MSV000082049:peak/Plate_7/6_33.mzML:scan:2051,1,0.92,10,MSV000082049,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_5/4_33.mzML:scan:2061,1,0.92,9,MSV000082049,NoID
0,mzspec:MSV000079134:updates/2016-11-21_negarg_3e021a74/peak/mzXML_Batch2_November2016/Data_Batch2_November2016/28_1_Fe_GE7_01_31014.mzXML:scan:2403,1,0.92,11,MSV000079134,NoID
0,mzspec:MSV000083004:ccms_peak/Bile_acid_gavage_experiment/PD6_13_BF9_01_16757.mzML:scan:2415,1,0.92,12,MSV000083004,NoID
0,mzspec:MSV000085120:ccms_peak/Plate 8/BAX698_2x_BH5_01_24119.mzML:scan:1160,1,0.92,12,MSV000085120,NoID
0,mzspec:MSV000083446:ccms_peak/PD30.8_RF6_01_20474.mzML:scan:2391,1,0.92,10,MSV000083446,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:331373,1,0.92,9,MSV000091795,NoID
0,mzspec:MSV000082049:peak/Plate_5/4_33.mzML:scan:2061,1,0.92,9,MSV000082049,NoID
0,mzspec:MSV000083004:ccms_peak/Bile_acid_gavage_experiment/PD2_13_BB9_01_16705.mzML:scan:2415,1,0.92,11,MSV000083004,NoID
0,mzspec:MSV000086131:ccms_peak/Food/Food-310518-6.mzML:scan:2586,1,0.92,9,MSV000086131,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:397135,1,0.92,11,MSV000091795,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:418601,1,0.92,10,MSV000091795,NoID
0,mzspec:MSV000081343:ccms_peak/mzXML/Ileum/EZ110.mzXML:scan:2049,1,0.92,10,MSV000081343,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_3/3_31.mzML:scan:2073,1,0.92,10,MSV000082049,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:431490,1,0.92,9,MSV000091795,NoID
0,mzspec:MSV000081343:ccms_peak/mzXML/Ileum/EZ455.mzXML:scan:2042,1,0.92,10,MSV000081343,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85364_RB4_01_37017.mzML:scan:1232,1,0.92,11,MSV000082969,NoID
0,mzspec:MSV000081343:ccms_peak/mzXML/Ileum/EZ528.mzXML:scan:2043,1,0.92,9,MSV000081343,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_7/6_33.mzML:scan:2051,1,0.92,10,MSV000082049,NoID
0,mzspec:MSV000085120:ccms_peak/Plate 6/BAX451_6x_rerun_BA11_01_23733.mzML:scan:1166,1,0.92,10,MSV000085120,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:421829,1,0.92,10,MSV000091795,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:429652,1,0.92,10,MSV000091795,NoID
0,mzspec:MSV000082049:peak/Plate_3/3_31.mzML:scan:2073,1,0.92,10,MSV000082049,NoID
0,mzspec:MSV000084753:ccms_peak/raw/F14_2.mzML:scan:3510,1,0.92,11,MSV000084753,NoID
0,mzspec:MSV000086131:ccms_peak/Food/Food-310518-24.mzML:scan:2575,1,0.92,9,MSV000086131,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85364_RB4_01_37017.mzML:scan:1232,1,0.92,11,MSV000084099,NoID
0,mzspec:MSV000081343:ccms_peak/mzXML/Ileum/EZ319.mzXML:scan:2047,1,0.92,10,MSV000081343,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:236769,1,0.92,10,MSV000091795,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85390_RC11_01_36779.mzML:scan:1250,1,0.92,11,MSV000082969,NoID
0,mzspec:MSV000086131:ccms_peak/Food/Food-310518-4.mzML:scan:2592,1,0.92,9,MSV000086131,NoID
0,mzspec:MSV000086178:ccms_peak/210.mzML:scan:2086,1,0.92,10,MSV000086178,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_00hr_C_GE3_01_15354.mzML:scan:2605,1,0.92,11,MSV000082802,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_01hr_C_GE6_01_15357.mzML:scan:2614,1,0.92,11,MSV000082802,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85390_RC11_01_36779.mzML:scan:1250,1,0.92,11,MSV000084099,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_06hr_C_GE12_01_15364.mzML:scan:2620,1,0.92,11,MSV000082802,NoID
0,mzspec:MSV000083004:ccms_peak/Bile_acid_gavage_experiment/PD2_13_BB9_01_16705.mzML:scan:2424,1,0.92,12,MSV000083004,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:329428,1,0.92,9,MSV000091795,NoID
0,mzspec:MSV000083004:ccms_peak/Bile_acid_gavage_experiment/PD8_11_BH8_01_16783.mzML:scan:2403,1,0.92,11,MSV000083004,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:223035,1,0.92,10,MSV000091795,NoID
0,mzspec:MSV000085120:ccms_peak/Plate 8/BAX682_2x_BF11_01_24095.mzML:scan:1160,1,0.92,11,MSV000085120,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_01hr_A_GE4_01_15355.mzML:scan:2613,1,0.92,11,MSV000082802,NoID
0,mzspec:MSV000082049:peak/Plate_5/4_34.mzML:scan:2060,1,0.92,10,MSV000082049,NoID
0,mzspec:MSV000081492:ccms_peak/Raw_Files/Samples_Sham/72844.mzML:scan:2233,1,0.92,10,MSV000081492,NoID
0,mzspec:MSV000080918:ccms_peak/Steatohepatitis progresses to cancer via immunosuppression of HCC directed CD8+ T cells/SS279_RH9_01_7628.mzML:scan:2676,1,0.92,12,MSV000080918,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_01hr_B_GE5_01_15356.mzML:scan:2606,1,0.92,11,MSV000082802,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:161988,1,0.92,10,MSV000091795,NoID
0,mzspec:MSV000083446:ccms_peak/PD31.8_RF7_01_20475.mzML:scan:2391,1,0.92,12,MSV000083446,NoID
0,mzspec:MSV000086178:peak/mzML/210.mzML:scan:2086,1,0.92,10,MSV000086178,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_00hr_B_GE2_01_15353.mzML:scan:2618,1,0.92,11,MSV000082802,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_01hr_C_GE6_01_15357.mzML:scan:2625,1,0.92,11,MSV000082802,NoID
0,mzspec:MSV000085120:ccms_peak/Plate21/BAX1767_2x_BB8_01_25872.mzML:scan:1160,1,0.92,11,MSV000085120,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_12hr_B_BE2_01_15367.mzML:scan:2604,1,0.92,11,MSV000082802,NoID
0,mzspec:MSV000080558:ccms_peak/400 mice RR/SS279_RH9_01_7628.mzXML:scan:2676,1,0.92,12,MSV000080558,NoID
0,mzspec:MSV000081343:ccms_peak/mzXML/Ileum/EZ104.mzXML:scan:2054,1,0.92,10,MSV000081343,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:240430,1,0.92,11,MSV000091795,NoID
0,mzspec:MSV000086131:ccms_peak/Food/Food-310518-16.mzML:scan:2592,1,0.92,9,MSV000086131,NoID
0,mzspec:MSV000092833:peak/HNRC_mzml/P1_B3_Sample_x3147464.mzML:scan:2191,1,0.92,11,MSV000092833,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:330330,1,0.92,9,MSV000091795,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:332463,1,0.92,9,MSV000091795,NoID
0,mzspec:MSV000081482:ccms_peak/haddad_ldlr_6weeks_fecal_raw/31-F-12.mzML:scan:2066,1,0.92,11,MSV000081482,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:311414,1,0.92,11,MSV000091795,NoID
0,mzspec:MSV000084783:ccms_peak/Raw/224.mzML:scan:3929,1,0.92,10,MSV000084783,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_5/4_34.mzML:scan:2060,1,0.92,10,MSV000082049,NoID
0,mzspec:MSV000080183:ccms_peak/AIR_8Weeks/14-F-04.mzXML:scan:2012,1,0.91,11,MSV000080183,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84920_RE5_01_35714.mzML:scan:1322,1,0.91,11,MSV000083689,NoID
0,mzspec:MSV000083004:ccms_peak/Bile_acid_gavage_experiment/PD10_11_GB8_01_16814.mzML:scan:2391,1,0.91,10,MSV000083004,NoID
0,mzspec:MSV000082049:peak/Plate_1/11_34.mzML:scan:2047,1,0.91,10,MSV000082049,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_4/23_32.mzML:scan:2070,1,0.91,9,MSV000082049,NoID
0,mzspec:MSV000085120:ccms_peak/Plate20/BAX1699_2x_GD6_01_25768.mzML:scan:1148,1,0.91,10,MSV000085120,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G84683_BE8_01_35597.mzML:scan:1319,1,0.91,11,MSV000083689,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85355_BH8_01_37188.mzML:scan:1232,1,0.91,11,MSV000084099,NoID
0,mzspec:MSV000084794:ccms_peak/Raw_data/pos/24TM.mzML:scan:2675,1,0.91,11,MSV000084794,NoID
0,mzspec:MSV000081343:ccms_peak/mzXML/Ileum/EZ256.mzXML:scan:2101,1,0.91,9,MSV000081343,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84947_RG10_01_36873.mzML:scan:1245,1,0.91,11,MSV000084099,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85364_RB4_01_37017.mzML:scan:1226,1,0.91,11,MSV000084099,NoID
0,mzspec:MSV000087942:ccms_peak/Plate_01_RAW/Tube_031_RERUNS.mzML:scan:1666,1,0.91,11,MSV000087942,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:367284,1,0.91,10,MSV000091795,NoID
0,mzspec:MSV000082049:peak/Plate_4/23_32.mzML:scan:2070,1,0.91,9,MSV000082049,NoID
0,mzspec:ST002338:RawData/mzXML_format/Pos/pos_23.mzXML:scan:6517,1,0.91,11,ST002338,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84913_BF12_01_36641.mzML:scan:1250,1,0.91,11,MSV000084099,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate5/C128_GH6_01_844.mzML:scan:1244,1,0.91,10,MSV000081477,NoID
0,mzspec:MSV000087522:ccms_peak/pos/ECG_1_18A_BB1_01_56945.mzML:scan:2014,1,0.91,11,MSV000087522,NoID
0,mzspec:MSV000087522:ccms_peak/pos/ECG_1_18A_BB1_01_56945.mzML:scan:2020,1,0.91,11,MSV000087522,NoID
0,mzspec:MSV000083664:ccms_peak/mzxml/Buffered/Buffer_Samples/BS36_BD4_01_42299.mzML:scan:1215,1,0.91,11,MSV000083664,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84683_BE8_01_35597.mzML:scan:1319,1,0.91,11,MSV000083689,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:321850,1,0.91,11,MSV000091795,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:379080,1,0.91,11,MSV000091795,NoID
-0.01,mzspec:MSV000080050:ccms_peak/Aqueous/Sample/CD Inactive/37_RD1_01_18073.mzXML:scan:1724,1,0.91,10,MSV000080050,NoID
0,mzspec:MSV000089558:ccms_peak/Samples_raw/Mom_Fecal/ME_C6-B14.mzML:scan:1621,1,0.91,11,MSV000089558,NoID
0,mzspec:MSV000080050:ccms_peak/Aqueous/Sample/CD Active/71_RF11_01_17988.mzXML:scan:1712,1,0.91,11,MSV000080050,NoID
0,mzspec:MSV000085120:ccms_peak/Plate12/BAX990_2x_GB11_01_24722.mzML:scan:1166,1,0.91,11,MSV000085120,NoID
0,mzspec:MSV000085120:ccms_peak/Plate11/BAX894_2x_rerun_GB3_01_24438.mzML:scan:1166,1,0.91,10,MSV000085120,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_03hr_B_GE8_01_15360.mzML:scan:2593,1,0.91,10,MSV000082802,NoID
0,mzspec:MSV000085120:ccms_peak/Plate 4/BAX292_6x_BC6_01_23498.mzML:scan:1164,1,0.91,11,MSV000085120,NoID
0,mzspec:MSV000089558:peak/Sample_mzML/Mom_Fecal/ME_C6-B14.mzML:scan:1621,1,0.91,11,MSV000089558,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:375797,1,0.91,11,MSV000091795,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G84739_RC6_01_35688.mzML:scan:1322,1,0.91,11,MSV000083689,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_06hr_A_GE10_01_15362.mzML:scan:2607,1,0.91,10,MSV000082802,NoID
0,mzspec:MSV000085120:ccms_peak/Plate 8/BAX702_6x_BH9_01_24125.mzML:scan:1162,1,0.91,11,MSV000085120,NoID
0,mzspec:MSV000083004:ccms_peak/Bile_acid_gavage_experiment/PD5_11_BE8_01_16743.mzML:scan:2446,1,0.91,11,MSV000083004,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84947_RG10_01_36873.mzML:scan:1245,1,0.91,11,MSV000082969,NoID
0,mzspec:MSV000080183:ccms_peak/IHH_6Weeks/23-F-11.mzXML:scan:2054,1,0.91,11,MSV000080183,NoID
0,mzspec:ST002977:Fecal_Metabolome_and_Microbiome_IDs/Raw_Data_Files/RPLCxRPLC_2d/Positive Mode/2022_0801_CSH_Fraction_28_MS2.mzML:scan:2325,1,0.91,10,ST002977,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84913_BF12_01_36641.mzML:scan:1250,1,0.91,11,MSV000082969,NoID
0,mzspec:MSV000093200:peak/mzML/40001072.mzML:scan:1610,1,0.91,12,MSV000093200,NoID
0.01,mzspec:MSV000084908:ccms_peak/Fecal_mzXML/Plate_01/FIT227E3CAL_BE6_01_51911.mzML:scan:2709,1,0.91,10,MSV000084908,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85355_BH8_01_37188.mzML:scan:1232,1,0.91,11,MSV000082969,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85364_RB4_01_37017.mzML:scan:1226,1,0.91,11,MSV000082969,NoID
0,mzspec:MSV000082221:ccms_peak/mzxml_files/samples/PLCL20158_BH2_01_28407.mzML:scan:1169,1,0.91,11,MSV000082221,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84739_RC6_01_35688.mzML:scan:1322,1,0.91,11,MSV000083689,NoID
0,mzspec:MSV000080183:ccms_peak/AIR_8Weeks/09-F-14.mzXML:scan:2014,1,0.91,11,MSV000080183,NoID
-0.01,mzspec:MSV000084775:ccms_peak/mzXML/Samples/FIT106E3CAL_GB10_01_50204.mzML:scan:2609,1,0.91,11,MSV000084775,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_24hr_C_BE6_01_15371.mzML:scan:2610,1,0.91,10,MSV000082802,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G85348_BC10_01_35230.mzML:scan:1248,1,0.91,11,MSV000083689,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85058_RG11_01_36547.mzML:scan:1249,1,0.91,11,MSV000084099,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:224975,1,0.91,9,MSV000091795,NoID
0.04,mzspec:MSV000079777:ccms_peak/Aq/37_RD1.mzXML:scan:1724,1,0.91,10,MSV000079777,NoID
0.03,mzspec:MSV000079777:ccms_peak/Aq/71_RF11.mzXML:scan:1712,1,0.91,11,MSV000079777,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_00hr_C_GE3_01_15354.mzML:scan:2594,1,0.91,11,MSV000082802,NoID
0,mzspec:MSV000094447:peak/AP32_100X_CA_AA_Emily.mzML:scan:3170,1,0.91,10,MSV000094447,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G85348_BC10_01_35230.mzML:scan:1248,1,0.91,11,MSV000083689,NoID
0,mzspec:MSV000092833:peak/HNRC_mzml/P3_D12_Sample_x3156721.mzML:scan:2219,1,0.91,10,MSV000092833,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85203_RC5_01_36489.mzML:scan:1262,1,0.91,11,MSV000082969,NoID
0,mzspec:MSV000082969:other/Original folders/low_dry_gas/plate1_10x_data_mzxml_lowdrygas/G84950_RG6_01_37076.mzXML:scan:1227,1,0.91,11,MSV000082969,NoID
0,mzspec:MSV000082969:other/Original folders/Plate1_10x_postdrygas/data_lowdrygas/G84950_RG6_01_37076.mzXML:scan:1227,1,0.91,11,MSV000082969,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84992_BC5_01_35776.mzML:scan:1316,1,0.91,11,MSV000083689,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85203_RC5_01_36489.mzML:scan:1262,1,0.91,11,MSV000084099,NoID
0,mzspec:MSV000091538:peak/Gupta_P1_mzML/A6778.mzML:scan:1965,1,0.91,11,MSV000091538,NoID
0,mzspec:ST002338:RawData/mzXML_format/Pos/pos_39.mzXML:scan:6591,1,0.91,11,ST002338,NoID
0,mzspec:MSV000087562:peak/HILIC_pos_iHMPpool/0020_DOR_AA_BAConj_HP-iHMP_Pool_40V.mzML:scan:1761,1,0.91,11,MSV000087562,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85058_RG11_01_36547.mzML:scan:1249,1,0.91,11,MSV000082969,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_06hr_B_GE11_01_15363.mzML:scan:2605,1,0.91,10,MSV000082802,NoID
0,mzspec:MSV000080629:ccms_peak/mzXML/Sample/133.mzXML:scan:2034,1,0.91,10,MSV000080629,NoID
0,mzspec:MSV000082049:peak/Plate_12/29_33.mzML:scan:2049,1,0.91,10,MSV000082049,NoID
0,mzspec:ST002338:RawData/mzXML_format/Pos/pos_33.mzXML:scan:6587,1,0.91,10,ST002338,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_12/29_33.mzML:scan:2049,1,0.91,10,MSV000082049,NoID
0,mzspec:MSV000085120:ccms_peak/Plate11/BAX882_2x_GA2_01_24409.mzML:scan:1160,1,0.91,10,MSV000085120,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate5/C113_GA5_01_743.mzML:scan:1238,1,0.91,11,MSV000081477,NoID
